DateTime,Qls,Cond,PrecipCond,GWCond
10/2/15 14:45,3.179016673,27.70927,,
10/2/15 14:50,2.997733241,27.83957,,
10/2/15 14:55,2.908769226,27.82469,,
10/2/15 15:00,2.908684548,27.74988,,
10/2/15 15:05,2.735052034,27.81785,,
10/2/15 15:10,2.650342478,27.74327,,
10/2/15 15:15,2.650342478,27.89179,,
10/2/15 15:20,2.566888345,27.82797,,
10/2/15 15:25,2.566835325,27.81647,,
10/2/15 15:30,2.48466498,27.71866,,
10/2/15 15:35,2.404058503,27.85751,,
10/2/15 15:40,2.403981757,27.8839,,
10/2/15 15:45,2.4039561,27.83947,,
10/2/15 15:50,2.324448245,27.84676,,
10/2/15 15:55,2.246392898,27.8791,,
10/2/15 16:00,2.246392898,27.80852,,
10/2/15 16:05,2.16958604,27.75626,,
10/2/15 16:10,2.169634808,27.68056,,
10/2/15 16:15,2.246392898,27.33931,,
10/2/15 16:20,2.246392898,27.19787,,
10/2/15 16:25,2.246392898,27.24156,,
10/2/15 16:30,2.246392898,27.36872,,
10/2/15 16:35,2.246392898,27.40989,,
10/2/15 16:40,2.246516573,27.25904,,
10/2/15 16:45,2.324473622,27.3726,,
10/2/15 16:50,2.324523935,27.46999,,
10/2/15 16:55,2.324473471,27.46285,,
10/2/15 17:00,2.246392898,27.52351,,
10/2/15 17:05,2.246392898,27.59073,,
10/2/15 17:10,2.246392898,27.69846,,
10/2/15 17:15,2.16958604,27.61284,,
10/2/15 17:20,2.16958604,27.81748,,
10/2/15 17:25,2.169464481,27.79146,,
10/2/15 17:30,2.094148569,27.60149,,
10/2/15 17:35,2.094100789,27.44795,,
10/2/15 17:40,2.094100789,27.32167,,
10/2/15 17:45,2.094100789,27.26152,,
10/2/15 17:50,2.094100789,27.28389,,
10/2/15 17:55,2.094100789,27.16597,,
10/2/15 18:00,2.169610424,27.00602,,
10/2/15 18:05,2.246392898,26.69484,,
10/2/15 18:10,2.246516573,26.54178,,
10/2/15 18:15,2.324473622,26.39268,,
10/2/15 18:20,2.484769004,26.38262,,
10/2/15 18:25,2.566941366,26.19085,,
10/2/15 18:30,2.650557352,26.11471,,
10/2/15 18:35,2.821099759,25.87981,,
