DateTime,Qls,Cond,PrecipCond,GWCond
3/9/15 17:15,1.175,27.636,,
3/9/15 17:20,1.175,27.644,,
3/9/15 17:25,1.175,27.642,,
3/9/15 17:30,1.175,27.642,,
3/9/15 17:35,1.175,27.668,,
3/9/15 17:40,1.175,27.698,,
3/9/15 17:45,1.175,27.746,,
3/9/15 17:50,1.175,27.754,,
3/9/15 17:55,1.175,27.686,,
3/9/15 18:00,1.175,27.756,,
3/9/15 18:05,1.175,27.759,,
3/9/15 18:10,1.175,27.786,,
3/9/15 18:15,1.175,27.784,,
3/9/15 18:20,1.175,27.724,,
3/9/15 18:25,1.175,27.897,,
3/9/15 18:30,1.175,27.761,,
3/9/15 18:35,1.175,27.872,,
3/9/15 18:40,1.175,27.902,,
3/9/15 18:45,1.175,27.745,,
3/9/15 18:50,1.175,27.845,,
3/9/15 18:55,1.175,27.786,,
3/9/15 19:00,1.175,27.804,,
3/9/15 19:05,1.175,27.882,,
3/9/15 19:10,1.175,27.842,,
3/9/15 19:15,1.175,27.930,,
3/9/15 19:20,1.175,27.883,,
3/9/15 19:25,1.175,27.805,,
3/9/15 19:30,1.175,27.875,,
3/9/15 19:35,1.175,27.753,,
3/9/15 19:40,1.175,27.849,,
3/9/15 19:45,1.175,27.729,,
3/9/15 19:50,1.175,27.906,,
3/9/15 19:55,1.175,27.854,,
3/9/15 20:00,1.175,27.818,,
3/9/15 20:05,1.175,27.936,,
3/9/15 20:10,1.175,27.815,,
3/9/15 20:15,1.175,27.803,,
3/9/15 20:20,1.175,27.759,,
3/9/15 20:25,1.175,27.841,,
3/9/15 20:30,1.175,27.722,,
3/9/15 20:35,1.175,27.810,,
3/9/15 20:40,1.175,27.766,,
3/9/15 20:45,1.175,27.857,,
3/9/15 20:50,1.175,27.799,,
3/9/15 20:55,1.175,27.813,,
3/9/15 21:00,1.175,27.898,,
3/9/15 21:05,1.175,27.722,,
3/9/15 21:10,1.175,27.832,,
3/9/15 21:15,1.175,27.878,,
3/9/15 21:20,1.119,27.946,,
3/9/15 21:25,1.175,28.054,,
3/9/15 21:30,1.175,28.000,,
3/9/15 21:35,1.119,27.774,,
3/9/15 21:40,1.119,27.797,,
3/9/15 21:45,1.119,27.902,,
3/9/15 21:50,1.119,27.902,,
3/9/15 21:55,1.119,27.841,,
3/9/15 22:00,1.175,27.823,,
3/9/15 22:05,1.175,27.844,,
3/9/15 22:10,1.175,27.802,,
3/9/15 22:15,1.175,27.923,,
3/9/15 22:20,1.175,27.825,,
3/9/15 22:25,1.175,28.006,,
3/9/15 22:30,1.175,28.014,,
3/9/15 22:35,1.175,27.937,,
3/9/15 22:40,1.119,27.853,,
3/9/15 22:45,1.119,27.903,,
3/9/15 22:50,1.119,27.881,,
3/9/15 22:55,1.119,27.877,,
3/9/15 23:00,1.119,27.969,,
3/9/15 23:05,1.119,27.897,,
3/9/15 23:10,1.119,27.903,,
3/9/15 23:15,1.119,27.889,,
3/9/15 23:20,1.119,27.901,,
3/9/15 23:25,1.119,27.899,,
3/9/15 23:30,1.119,27.921,,
3/9/15 23:35,1.119,27.949,,
3/9/15 23:40,1.119,27.996,,
3/9/15 23:45,1.119,27.951,,
3/9/15 23:50,1.119,27.959,,
3/9/15 23:55,1.119,27.989,,
